date,number_of_strikes,center_point_geom
2016-02-28,480,POINT(-120.4 29.8)
2016-02-28,1363,POINT(-83.1 26.2)
2016-02-28,2793,POINT(-87.6 35.5)
2016-02-28,2841,POINT(-113.7 44.4)
2016-02-29,367,POINT(-96.8 39.1)
2016-02-29,3029,POINT(-81.8 39.6)
2016-02-29,677,POINT(-93.2 29.8)
2016-02-29,4478,POINT(-101.3 33.3)
2016-02-29,1155,POINT(-105.7 45.3)
2016-02-29,4195,POINT(-88.4 27.1)
2016-02-29,3729,POINT(-68.7 45.6)
2016-02-29,2755,POINT(-84.7 36.6)
2016-02-29,549,POINT(-120.5 45.1)
2016-02-29,2789,POINT(-97.4 32.6)
2016-03-01,4974,POINT(-71.6 33.1)
2016-03-01,4146,POINT(-119.3 43.0)
2016-03-01,4845,POINT(-65.7 43.8)
2016-03-01,3785,POINT(-68.1 30.5)
2016-03-01,2518,POINT(-120.3 48.3)
2016-03-01,2789,POINT(-69.0 27.0)
2016-03-01,934,POINT(-103.2 26.6)
2016-03-01,2966,POINT(-74.3 39.3)
2016-03-01,1591,POINT(-99.9 42.3)
2016-03-01,3334,POINT(-98.5 48.1)
2016-03-02,4495,POINT(-86.9 34.7)
2016-03-02,265,POINT(-78.5 25.6)
2016-03-02,4814,POINT(-123.0 39.5)
2016-03-02,1848,POINT(-89.4 32.0)
2016-03-02,1954,POINT(-113.8 35.4)
2016-03-02,19,POINT(-104.2 36.7)
2016-03-02,2881,POINT(-104.1 26.5)
2016-03-02,807,POINT(-96.9 36.7)
2016-03-02,4982,POINT(-105.0 35.2)
2016-03-02,1025,POINT(-118.6 42.1)
2016-03-03,1834,POINT(-116.3 40.5)
2016-03-03,4479,POINT(-123.0 29.4)
2016-03-03,3146,POINT(-96.8 29.9)
2016-03-03,2203,POINT(-67.7 31.0)
2016-03-03,233,POINT(-118.1 29.3)
2016-03-03,4958,POINT(-68.2 40.8)
2016-03-03,4168,POINT(-81.0 48.9)
2016-03-03,3935,POINT(-86.8 40.7)
2016-03-03,4794,POINT(-86.3 39.6)
2016-03-03,4010,POINT(-75.4 34.8)
2016-03-04,1643,POINT(-118.6 32.5)
2016-03-04,2162,POINT(-94.7 46.9)
2016-03-04,520,POINT(-83.2 48.3)
2016-03-04,394,POINT(-89.8 36.9)
2016-03-04,414,POINT(-75.0 32.0)
2016-03-04,4623,POINT(-120.7 43.5)
2016-03-04,4581,POINT(-83.6 28.2)
2016-03-04,2010,POINT(-93.0 43.4)
2016-03-04,2766,POINT(-102.3 44.7)
2016-03-04,1678,POINT(-104.6 28.0)
2016-03-05,1470,POINT(-87.8 48.4)
2016-03-05,3646,POINT(-71.5 48.7)
2016-03-05,2734,POINT(-95.2 47.5)
2016-03-05,4819,POINT(-75.5 36.9)
2016-03-05,4188,POINT(-100.9 30.9)
2016-03-05,2058,POINT(-118.9 39.0)
2016-03-05,4156,POINT(-121.3 35.1)
2016-03-05,4790,POINT(-121.9 29.9)
2016-03-05,726,POINT(-102.2 35.2)
2016-03-05,4554,POINT(-104.8 40.9)
2016-03-06,4986,POINT(-81.9 26.7)
2016-03-06,4593,POINT(-80.4 33.0)
2016-03-06,1833,POINT(-121.9 25.4)
2016-03-06,2091,POINT(-111.7 43.0)
2016-03-06,3429,POINT(-108.5 40.4)
2016-03-06,1584,POINT(-92.1 26.5)
2016-03-06,259,POINT(-116.3 48.2)
2016-03-06,683,POINT(-117.0 25.5)
2016-03-06,4543,POINT(-68.4 39.2)
2016-03-06,2175,POINT(-76.7 43.6)
2016-03-07,780,POINT(-114.2 43.9)
2016-03-07,3972,POINT(-100.6 25.8)
2016-03-07,4373,POINT(-103.7 46.8)
2016-03-07,1994,POINT(-77.5 47.0)
2016-03-07,1087,POINT(-94.4 38.5)
2016-03-07,245,POINT(-117.3 36.6)
2016-03-07,398,POINT(-80.7 26.1)
2016-03-07,3047,POINT(-101.2 38.5)
2016-03-07,4868,POINT(-109.2 34.8)
2016-03-07,1858,POINT(-102.5 43.5)
2016-03-08,4729,POINT(-95.1 34.7)
2016-03-08,2824,POINT(-104.4 41.4)
2016-03-08,3384,POINT(-110.5 27.4)
2016-03-08,3288,POINT(-101.1 28.2)
2016-03-08,1262,POINT(-123.8 28.4)
2016-03-08,3991,POINT(-78.7 26.1)
2016-03-08,4683,POINT(-114.7 38.0)
2016-03-08,2132,POINT(-122.4 44.1)
2016-03-08,4540,POINT(-85.8 39.6)
2016-03-08,2160,POINT(-78.6 38.8)
2016-03-09,4869,POINT(-76.2 41.3)
2016-03-09,1339,POINT(-95.4 33.2)
2016-03-09,1368,POINT(-112.7 33.7)
2016-03-09,2492,POINT(-80.8 32.5)
2016-03-09,4552,POINT(-83.0 42.1)
2016-03-09,2027,POINT(-110.2 28.9)
2016-03-09,1341,POINT(-70.8 25.3)
2016-03-09,4354,POINT(-118.7 39.3)
2016-03-09,4271,POINT(-66.0 47.6)
2016-03-09,1368,POINT(-73.4 39.6)
2016-03-10,4647,POINT(-83.7 43.8)
2016-03-10,4864,POINT(-68.7 41.1)
2016-03-10,3187,POINT(-81.7 36.9)
2016-03-10,2138,POINT(-113.6 42.2)
2016-03-10,2190,POINT(-98.5 44.8)
2016-03-10,4902,POINT(-120.7 30.4)
2016-03-10,147,POINT(-101.6 33.1)
2016-03-10,3482,POINT(-80.5 30.4)
2016-03-10,2842,POINT(-101.8 35.9)
2016-03-10,3589,POINT(-105.2 46.2)
2016-03-11,3041,POINT(-89.3 33.3)
2016-03-11,4174,POINT(-72.7 34.0)
2016-03-11,2603,POINT(-122.1 45.6)
2016-03-11,4310,POINT(-101.9 37.4)
2016-03-11,3828,POINT(-115.5 37.9)
2016-03-11,4148,POINT(-83.3 45.7)
2016-03-11,3833,POINT(-118.7 36.8)
2016-03-11,4052,POINT(-85.1 41.4)
2016-03-11,1916,POINT(-107.8 27.1)
2016-03-11,770,POINT(-113.1 29.3)
2016-03-12,3455,POINT(-68.8 34.7)
2016-03-12,909,POINT(-123.9 36.9)
2016-03-12,4465,POINT(-98.7 48.2)
2016-03-12,2957,POINT(-123.7 48.3)
2016-03-12,1729,POINT(-96.0 45.4)
2016-03-12,290,POINT(-94.9 32.6)
2016-03-12,3276,POINT(-105.7 48.1)
2016-03-12,1897,POINT(-117.1 41.5)
2016-03-12,3276,POINT(-102.4 34.4)
2016-03-12,676,POINT(-84.7 41.8)
2016-03-13,4198,POINT(-78.1 25.4)
2016-03-13,681,POINT(-93.2 28.5)
2016-03-13,1979,POINT(-89.6 44.9)
2016-03-13,4166,POINT(-113.0 40.5)
2016-03-13,3132,POINT(-107.8 33.7)
2016-03-13,4709,POINT(-115.3 37.0)
2016-03-13,4787,POINT(-110.0 46.7)
2016-03-13,3910,POINT(-111.5 40.2)
2016-03-13,533,POINT(-93.8 34.6)
2016-03-13,2403,POINT(-91.2 27.9)
2016-03-14,3127,POINT(-68.3 32.0)
2016-03-14,2603,POINT(-113.3 48.5)
2016-03-14,1978,POINT(-86.5 35.5)
2016-03-14,1763,POINT(-76.0 36.3)
2016-03-14,2306,POINT(-91.4 37.0)
2016-03-14,2271,POINT(-109.7 46.2)
2016-03-14,2296,POINT(-109.2 39.5)
2016-03-14,4212,POINT(-122.6 41.6)
2016-03-14,2888,POINT(-106.7 34.3)
2016-03-14,4153,POINT(-80.3 25.7)
2016-03-15,3654,POINT(-122.1 47.3)
2016-03-15,4442,POINT(-111.8 47.8)
2016-03-15,2065,POINT(-82.6 47.8)
2016-03-15,4730,POINT(-78.0 47.6)
2016-03-15,1286,POINT(-97.7 44.6)
2016-03-15,2776,POINT(-83.1 41.4)
2016-03-15,312,POINT(-101.7 45.3)
2016-03-15,648,POINT(-115.4 39.4)
2016-03-15,65,POINT(-101.1 28.2)
2016-03-15,4831,POINT(-90.2 34.4)
2016-03-16,535,POINT(-68.1 48.3)
2016-03-16,4579,POINT(-120.9 33.4)
2016-03-16,4133,POINT(-94.6 45.8)
2016-03-16,2135,POINT(-105.3 27.2)
2016-03-16,3297,POINT(-94.5 33.0)
2016-03-16,374,POINT(-123.6 33.4)
2016-03-16,4631,POINT(-106.2 26.2)
2016-03-16,4988,POINT(-75.8 27.9)
2016-03-16,1656,POINT(-91.8 29.6)
2016-03-16,928,POINT(-98.0 45.1)
2016-03-17,2807,POINT(-107.9 26.5)
2016-03-17,1541,POINT(-107.1 32.2)
2016-03-17,3355,POINT(-102.0 25.2)
2016-03-17,1916,POINT(-74.9 41.7)
2016-03-17,3096,POINT(-67.0 39.9)
2016-03-17,4590,POINT(-98.7 40.5)
2016-03-17,2085,POINT(-101.4 34.0)
2016-03-17,723,POINT(-74.2 30.0)
2016-03-17,1072,POINT(-99.4 42.3)
2016-03-17,1986,POINT(-91.9 44.5)
2016-03-18,1306,POINT(-111.1 28.3)
2016-03-18,135,POINT(-80.4 36.7)
2016-03-18,4642,POINT(-93.1 31.0)
2016-03-18,3606,POINT(-76.5 29.0)
2016-03-18,3293,POINT(-78.2 42.6)
2016-03-18,1613,POINT(-112.1 37.9)
2016-03-18,76,POINT(-82.1 30.2)
2016-03-18,242,POINT(-77.0 32.4)
2016-03-18,2166,POINT(-104.2 48.2)
2016-03-18,1179,POINT(-114.6 45.4)
2016-03-19,2168,POINT(-124.8 46.1)
2016-03-19,4216,POINT(-97.9 36.0)
2016-03-19,1503,POINT(-103.9 40.0)
2016-03-19,4728,POINT(-91.7 34.0)
2016-03-19,4017,POINT(-113.7 26.9)
2016-03-19,2482,POINT(-73.4 34.6)
2016-03-19,2670,POINT(-109.5 39.3)
2016-03-19,2749,POINT(-111.4 31.9)
2016-03-19,1771,POINT(-96.2 45.4)
2016-03-19,3524,POINT(-95.1 28.6)
2016-03-20,1985,POINT(-112.1 33.8)
2016-03-20,2372,POINT(-108.7 28.0)
2016-03-20,886,POINT(-114.8 34.7)
2016-03-20,3822,POINT(-81.9 26.0)
2016-03-20,3458,POINT(-78.8 31.5)
2016-03-20,1322,POINT(-97.3 34.6)
2016-03-20,1470,POINT(-82.2 36.5)
2016-03-20,2719,POINT(-80.8 38.0)
2016-03-20,2334,POINT(-116.7 31.6)
2016-03-20,1743,POINT(-67.0 37.6)
2016-03-21,1615,POINT(-75.7 37.2)
2016-03-21,2573,POINT(-112.7 32.6)
2016-03-21,3431,POINT(-113.8 44.9)
2016-03-21,3527,POINT(-117.5 38.1)
2016-03-21,2407,POINT(-116.7 33.0)
2016-03-21,3745,POINT(-80.1 47.7)
2016-03-21,2880,POINT(-96.8 45.3)
2016-03-21,1170,POINT(-78.0 48.6)
2016-03-21,4864,POINT(-80.2 41.6)
2016-03-21,252,POINT(-88.7 34.1)
2016-03-22,2600,POINT(-83.8 31.7)
2016-03-22,1073,POINT(-123.9 40.9)
2016-03-22,4334,POINT(-106.3 48.5)
2016-03-22,2605,POINT(-86.7 40.0)
2016-03-22,929,POINT(-124.4 46.2)
2016-03-22,15,POINT(-123.0 32.9)
2016-03-22,477,POINT(-73.9 34.8)
2016-03-22,4180,POINT(-84.0 46.8)
2016-03-22,13,POINT(-109.1 43.2)
2016-03-22,655,POINT(-83.7 48.6)
2016-03-23,127,POINT(-77.5 43.6)
2016-03-23,2938,POINT(-106.6 35.8)
2016-03-23,2561,POINT(-122.8 37.7)
2016-03-23,4299,POINT(-69.0 46.6)
2016-03-23,856,POINT(-104.3 38.2)
2016-03-23,2772,POINT(-118.6 31.1)
2016-03-23,1151,POINT(-95.5 35.5)
2016-03-23,1820,POINT(-78.9 37.4)
2016-03-23,733,POINT(-111.7 27.3)
2016-03-23,234,POINT(-108.8 42.9)
2016-03-24,4637,POINT(-110.4 27.6)
2016-03-24,4218,POINT(-65.5 34.7)
2016-03-24,4664,POINT(-113.2 44.3)
2016-03-24,2058,POINT(-90.5 36.2)
2016-03-24,4759,POINT(-69.5 45.2)
2016-03-24,4425,POINT(-116.2 33.2)
2016-03-24,1583,POINT(-66.7 48.0)
2016-03-24,1838,POINT(-68.2 30.0)
2016-03-24,1927,POINT(-71.9 25.9)
2016-03-24,4244,POINT(-112.1 45.9)
2016-03-25,2036,POINT(-87.0 43.1)
2016-03-25,3754,POINT(-79.3 30.6)
2016-03-25,911,POINT(-65.8 48.6)
2016-03-25,4795,POINT(-114.2 37.1)
2016-03-25,2049,POINT(-79.0 47.8)
2016-03-25,19,POINT(-104.7 37.1)
2016-03-25,270,POINT(-114.5 36.3)
2016-03-25,1683,POINT(-99.7 35.8)
2016-03-25,2229,POINT(-77.4 33.0)
2016-03-25,2070,POINT(-97.1 37.8)
2016-03-26,3723,POINT(-92.7 35.9)
2016-03-26,1629,POINT(-65.3 25.9)
2016-03-26,330,POINT(-101.1 31.3)
2016-03-26,1352,POINT(-88.1 30.1)
2016-03-26,2386,POINT(-103.1 45.8)
2016-03-26,2842,POINT(-101.4 39.4)
2016-03-26,2834,POINT(-83.3 43.3)
2016-03-26,2004,POINT(-68.7 48.0)
2016-03-26,2968,POINT(-92.5 40.5)
2016-03-26,2048,POINT(-78.9 48.6)
2016-03-27,3500,POINT(-119.6 32.5)
2016-03-27,3687,POINT(-112.3 29.5)
2016-03-27,1128,POINT(-94.9 34.7)
2016-03-27,1614,POINT(-123.8 36.3)
2016-03-27,4037,POINT(-109.8 46.5)
2016-03-27,245,POINT(-94.0 38.4)
2016-03-27,1979,POINT(-124.1 32.0)
2016-03-27,4439,POINT(-109.1 42.8)
2016-03-27,1918,POINT(-94.2 37.1)
2016-03-27,385,POINT(-90.6 28.9)
2016-03-28,3540,POINT(-69.5 38.8)
2016-03-28,2645,POINT(-86.3 46.9)
2016-03-28,1580,POINT(-100.1 45.2)
2016-03-28,2570,POINT(-69.2 39.1)
2016-03-28,3401,POINT(-77.9 34.0)
2016-03-28,2975,POINT(-113.0 27.1)
2016-03-28,3653,POINT(-117.1 36.3)
2016-03-28,3860,POINT(-84.5 43.0)
2016-03-28,882,POINT(-91.4 33.6)
2016-03-28,1262,POINT(-77.6 30.7)
2016-03-29,1324,POINT(-80.7 47.4)
2016-03-29,4830,POINT(-87.5 44.7)
2016-03-29,2908,POINT(-65.8 40.3)
2016-03-29,87,POINT(-93.0 28.3)
2016-03-29,2631,POINT(-118.2 28.5)
2016-03-29,4237,POINT(-75.3 27.5)
2016-03-29,610,POINT(-109.9 39.8)
2016-03-29,1075,POINT(-78.4 27.8)
2016-03-29,2146,POINT(-67.6 45.2)
2016-03-29,2459,POINT(-83.2 48.8)
2016-03-30,2353,POINT(-89.2 33.8)
2016-03-30,1873,POINT(-97.4 35.9)
2016-03-30,1328,POINT(-103.1 42.1)
2016-03-30,4721,POINT(-103.8 47.5)
2016-03-30,3607,POINT(-86.8 46.5)
2016-03-30,3772,POINT(-79.9 26.4)
2016-03-30,4680,POINT(-84.3 29.1)
2016-03-30,2200,POINT(-113.1 43.1)
2016-03-30,1002,POINT(-95.4 41.5)
2016-03-30,2722,POINT(-77.5 28.2)
2016-03-31,2202,POINT(-96.5 37.0)
2016-03-31,1258,POINT(-92.8 43.7)
2016-03-31,3064,POINT(-78.7 30.3)
2016-03-31,4608,POINT(-85.3 45.9)
2016-03-31,4043,POINT(-100.4 26.3)
2016-03-31,2007,POINT(-71.3 43.8)
2016-03-31,4926,POINT(-115.2 39.8)
2016-03-31,3697,POINT(-65.3 32.6)
2016-03-31,2161,POINT(-117.9 42.3)
2016-03-31,4028,POINT(-124.1 43.8)
2016-04-01,3120,POINT(-71.6 47.4)
2016-04-01,1980,POINT(-110.3 33.8)
2016-04-01,207,POINT(-81.2 41.5)
2016-04-01,2636,POINT(-76.3 39.5)
2016-04-01,1212,POINT(-73.5 37.6)
2016-04-01,2045,POINT(-65.5 46.4)
2016-04-01,487,POINT(-107.4 25.1)
2016-04-01,1264,POINT(-82.4 31.8)
2016-04-01,932,POINT(-118.1 37.9)
2016-04-01,429,POINT(-100.6 29.3)
2016-04-02,2214,POINT(-74.1 46.8)
2016-04-02,2607,POINT(-102.9 40.5)
2016-04-02,1130,POINT(-89.5 36.5)
2016-04-02,3078,POINT(-94.8 44.6)
2016-04-02,960,POINT(-86.2 35.8)
2016-04-02,2346,POINT(-66.6 38.4)
2016-04-02,2253,POINT(-121.7 25.1)
2016-04-02,2655,POINT(-90.6 33.8)
2016-04-02,1867,POINT(-73.2 28.3)
2016-04-02,4622,POINT(-96.1 41.6)
2016-04-03,1875,POINT(-120.3 36.5)
2016-04-03,2922,POINT(-91.4 32.2)
2016-04-03,2863,POINT(-105.1 36.2)
2016-04-03,4920,POINT(-115.7 30.0)
2016-04-03,3238,POINT(-74.1 47.2)
2016-04-03,3729,POINT(-93.7 26.3)
2016-04-03,3238,POINT(-69.0 45.8)
2016-04-03,2381,POINT(-76.6 37.3)
2016-04-03,2901,POINT(-83.4 39.9)
2016-04-03,3766,POINT(-124.7 32.3)
2016-04-04,4235,POINT(-99.3 48.2)
2016-04-04,104,POINT(-113.2 31.8)
2016-04-04,2684,POINT(-70.4 39.1)
2016-04-04,1965,POINT(-114.5 48.8)
2016-04-04,803,POINT(-107.8 46.1)
2016-04-04,1844,POINT(-94.0 37.9)
2016-04-04,2126,POINT(-109.2 48.8)
2016-04-04,4116,POINT(-112.4 41.8)
2016-04-04,3335,POINT(-89.1 30.0)
2016-04-04,2929,POINT(-119.7 34.7)
2016-04-05,2607,POINT(-121.5 33.0)
2016-04-05,3215,POINT(-102.7 33.3)
2016-04-05,4817,POINT(-81.8 43.3)
2016-04-05,824,POINT(-91.7 39.0)
2016-04-05,355,POINT(-99.6 25.9)
2016-04-05,2359,POINT(-91.1 46.1)
2016-04-05,372,POINT(-103.1 32.1)
2016-04-05,2453,POINT(-68.8 48.9)
2016-04-05,2275,POINT(-121.7 47.9)
2016-04-05,2198,POINT(-84.6 47.6)
2016-04-06,3015,POINT(-71.5 44.5)
2016-04-06,3291,POINT(-76.8 30.3)
2016-04-06,994,POINT(-114.0 37.8)
2016-04-06,1649,POINT(-107.2 30.4)
2016-04-06,837,POINT(-82.0 31.2)
2016-04-06,2740,POINT(-119.9 39.7)
2016-04-06,3541,POINT(-76.3 26.0)
2016-04-06,4461,POINT(-81.9 48.3)
2016-04-06,2945,POINT(-81.2 47.0)
2016-04-06,3886,POINT(-119.0 34.1)
2016-04-07,136,POINT(-81.9 37.4)
2016-04-07,3187,POINT(-84.2 36.2)
2016-04-07,3066,POINT(-75.1 46.2)
2016-04-07,613,POINT(-122.5 41.5)
2016-04-07,3459,POINT(-123.6 31.7)
2016-04-07,4156,POINT(-102.6 35.7)
2016-04-07,3543,POINT(-116.1 35.3)
2016-04-07,3377,POINT(-91.5 48.0)
2016-04-07,3378,POINT(-70.0 29.2)
2016-04-07,3807,POINT(-101.5 27.1)
2016-04-08,1802,POINT(-74.3 46.1)
2016-04-08,2871,POINT(-125.0 46.5)
2016-04-08,3486,POINT(-114.9 45.9)
2016-04-08,3427,POINT(-123.2 37.3)
2016-04-08,1655,POINT(-105.3 40.8)
2016-04-08,1215,POINT(-70.5 38.5)
2016-04-08,3040,POINT(-119.2 26.7)
2016-04-08,2882,POINT(-88.6 39.3)
2016-04-08,3082,POINT(-97.9 25.3)
2016-04-08,1864,POINT(-68.7 32.8)
2016-04-09,4031,POINT(-117.6 47.4)
2016-04-09,4672,POINT(-112.3 32.3)
2016-04-09,2718,POINT(-123.2 47.6)
2016-04-09,3512,POINT(-99.0 31.0)
2016-04-09,1342,POINT(-108.3 32.5)
2016-04-09,211,POINT(-72.8 40.1)
2016-04-09,3517,POINT(-88.7 43.3)
2016-04-09,4222,POINT(-88.2 37.0)
2016-04-09,584,POINT(-93.1 46.2)
2016-04-09,546,POINT(-119.5 26.0)
2016-04-10,1635,POINT(-98.3 47.1)
2016-04-10,2132,POINT(-65.0 29.7)
2016-04-10,395,POINT(-74.9 46.2)
2016-04-10,3291,POINT(-71.4 34.6)
2016-04-10,484,POINT(-75.6 45.0)
2016-04-10,427,POINT(-118.8 41.1)
2016-04-10,3610,POINT(-111.4 29.2)
2016-04-10,964,POINT(-124.8 47.0)
2016-04-10,4981,POINT(-106.8 30.9)
2016-04-10,4868,POINT(-118.5 30.9)
2016-04-11,1215,POINT(-96.6 44.5)
2016-04-11,4769,POINT(-84.4 27.5)
2016-04-11,4130,POINT(-72.5 30.3)
2016-04-11,2000,POINT(-80.0 37.1)
2016-04-11,4815,POINT(-68.7 44.9)
2016-04-11,3582,POINT(-121.8 28.5)
2016-04-11,4390,POINT(-124.3 38.1)
2016-04-11,4168,POINT(-85.3 42.1)
2016-04-11,4767,POINT(-107.6 45.7)
2016-04-11,2723,POINT(-109.8 47.5)
2016-04-12,2213,POINT(-105.1 43.8)
2016-04-12,3130,POINT(-108.8 40.7)
2016-04-12,976,POINT(-94.3 35.4)
2016-04-12,4954,POINT(-98.6 27.7)
2016-04-12,3442,POINT(-94.3 42.0)
2016-04-12,698,POINT(-84.6 48.8)
2016-04-12,4253,POINT(-101.8 42.7)
2016-04-12,3711,POINT(-109.9 25.4)
2016-04-12,351,POINT(-115.0 36.9)
2016-04-12,1734,POINT(-104.0 39.8)
2016-04-13,4432,POINT(-80.5 41.6)
2016-04-13,1802,POINT(-79.6 42.3)
2016-04-13,1769,POINT(-85.0 38.4)
2016-04-13,3222,POINT(-111.0 30.4)
2016-04-13,999,POINT(-89.7 47.6)
2016-04-13,2272,POINT(-90.8 41.7)
2016-04-13,2492,POINT(-95.9 30.7)
2016-04-13,961,POINT(-92.0 32.7)
2016-04-13,732,POINT(-95.5 47.1)
2016-04-13,3399,POINT(-91.1 46.3)
2016-04-14,2089,POINT(-82.1 34.7)
2016-04-14,2727,POINT(-118.4 25.9)
2016-04-14,2342,POINT(-80.0 26.2)
2016-04-14,3386,POINT(-116.8 31.8)
2016-04-14,4534,POINT(-121.0 40.1)
2016-04-14,1510,POINT(-66.4 39.0)
2016-04-14,295,POINT(-67.6 40.2)
2016-04-14,3505,POINT(-121.4 42.2)
2016-04-14,2075,POINT(-98.4 25.5)
2016-04-14,778,POINT(-113.8 27.5)
2016-04-15,3067,POINT(-95.9 33.6)
2016-04-15,4299,POINT(-75.2 28.7)
2016-04-15,2171,POINT(-68.0 26.8)
2016-04-15,3303,POINT(-86.9 40.4)
2016-04-15,956,POINT(-103.8 44.6)
2016-04-15,4936,POINT(-88.8 43.1)
2016-04-15,3345,POINT(-106.3 44.6)
2016-04-15,4160,POINT(-70.4 41.0)
2016-04-15,4905,POINT(-72.8 42.6)
2016-04-15,4883,POINT(-91.5 31.5)
2016-04-16,1491,POINT(-105.5 48.8)
2016-04-16,1911,POINT(-107.4 29.4)
2016-04-16,3461,POINT(-123.0 30.1)
2016-04-16,4074,POINT(-76.1 31.9)
2016-04-16,64,POINT(-98.0 48.4)
2016-04-16,1833,POINT(-105.5 48.7)
2016-04-16,3472,POINT(-96.7 44.1)
2016-04-16,3089,POINT(-75.9 40.1)
2016-04-16,842,POINT(-117.5 37.5)
2016-04-16,4418,POINT(-73.5 48.3)
2016-04-17,2816,POINT(-71.1 41.7)
2016-04-17,2500,POINT(-68.2 47.7)
2016-04-17,337,POINT(-101.2 32.6)
2016-04-17,3320,POINT(-112.0 33.0)
2016-04-17,3310,POINT(-102.6 45.5)
2016-04-17,3685,POINT(-105.0 28.6)
2016-04-17,3064,POINT(-114.4 47.7)
2016-04-17,2153,POINT(-88.6 37.2)
2016-04-17,1321,POINT(-96.4 47.2)
2016-04-17,3201,POINT(-73.1 33.1)
2016-04-18,2548,POINT(-123.1 42.2)
2016-04-18,3993,POINT(-86.4 36.6)
2016-04-18,4557,POINT(-79.2 40.0)
2016-04-18,174,POINT(-79.4 37.1)
2016-04-18,4287,POINT(-71.8 48.2)
2016-04-18,832,POINT(-81.3 41.6)
2016-04-18,953,POINT(-69.3 31.0)
2016-04-18,4435,POINT(-105.0 46.8)
2016-04-18,784,POINT(-94.8 32.1)
2016-04-18,2208,POINT(-124.2 33.9)
2016-04-19,3166,POINT(-124.6 27.5)
2016-04-19,4252,POINT(-110.6 46.6)
2016-04-19,3705,POINT(-119.0 31.9)
2016-04-19,3462,POINT(-109.4 31.2)
2016-04-19,924,POINT(-114.4 47.1)
2016-04-19,1318,POINT(-123.3 44.3)
2016-04-19,4187,POINT(-70.4 28.4)
2016-04-19,523,POINT(-124.5 43.5)
2016-04-19,1930,POINT(-80.8 46.9)
2016-04-19,3604,POINT(-115.9 26.9)
2016-04-20,4851,POINT(-70.3 44.8)
2016-04-20,1419,POINT(-71.4 38.1)
2016-04-20,4812,POINT(-85.8 41.1)
2016-04-20,4576,POINT(-84.7 36.8)
2016-04-20,3200,POINT(-124.7 41.7)
2016-04-20,4501,POINT(-65.9 25.8)
2016-04-20,1565,POINT(-72.3 43.3)
2016-04-20,814,POINT(-71.3 25.8)
2016-04-20,1289,POINT(-85.4 35.9)
2016-04-20,3587,POINT(-104.3 28.6)
2016-04-21,2911,POINT(-71.4 44.8)
2016-04-21,1397,POINT(-107.5 32.5)
2016-04-21,4698,POINT(-91.2 35.9)
2016-04-21,2771,POINT(-119.0 35.3)
2016-04-21,2689,POINT(-69.7 43.5)
2016-04-21,2116,POINT(-116.6 36.5)
2016-04-21,4233,POINT(-111.5 43.9)
2016-04-21,4841,POINT(-91.5 26.8)
2016-04-21,2778,POINT(-79.2 29.6)
2016-04-21,3963,POINT(-87.8 38.2)
2016-04-22,3196,POINT(-111.1 47.7)
2016-04-22,3290,POINT(-124.9 26.8)
2016-04-22,2583,POINT(-79.6 26.0)
2016-04-22,4626,POINT(-65.9 28.8)
2016-04-22,2609,POINT(-76.4 40.4)
2016-04-22,4043,POINT(-97.4 34.6)
2016-04-22,246,POINT(-70.8 44.8)
2016-04-22,1314,POINT(-100.4 26.7)
2016-04-22,3440,POINT(-93.5 29.7)
2016-04-22,1311,POINT(-96.4 32.2)
2016-04-23,2551,POINT(-98.1 40.0)
2016-04-23,2061,POINT(-78.5 41.4)
2016-04-23,451,POINT(-93.4 28.0)
2016-04-23,2086,POINT(-106.0 47.7)
2016-04-23,3190,POINT(-109.5 33.2)
2016-04-23,2667,POINT(-122.7 42.1)
2016-04-23,3808,POINT(-90.0 37.6)
2016-04-23,814,POINT(-111.2 30.3)
2016-04-23,84,POINT(-116.1 45.3)
2016-04-23,2185,POINT(-85.8 44.6)
2016-04-24,3934,POINT(-84.1 34.5)
2016-04-24,2099,POINT(-79.9 39.1)
2016-04-24,50,POINT(-94.8 31.2)
2016-04-24,2091,POINT(-71.4 41.6)
2016-04-24,4693,POINT(-68.8 32.4)
2016-04-24,1632,POINT(-76.6 45.3)
2016-04-24,351,POINT(-86.9 30.2)
2016-04-24,4062,POINT(-106.8 25.4)
2016-04-24,2084,POINT(-66.0 31.4)
2016-04-24,655,POINT(-108.6 29.6)
2016-04-25,4836,POINT(-112.8 37.2)
2016-04-25,4273,POINT(-98.5 29.9)
2016-04-25,619,POINT(-121.6 43.3)
2016-04-25,464,POINT(-66.3 30.8)
2016-04-25,2963,POINT(-89.7 42.0)
2016-04-25,1718,POINT(-91.6 38.9)
2016-04-25,3482,POINT(-85.7 48.7)
2016-04-25,2979,POINT(-95.2 49.0)
2016-04-25,3038,POINT(-123.1 45.9)
2016-04-25,4807,POINT(-88.3 43.2)
2016-04-26,2691,POINT(-82.0 34.3)
2016-04-26,3639,POINT(-100.0 43.1)
2016-04-26,4235,POINT(-79.6 48.0)
2016-04-26,3077,POINT(-111.4 25.6)
2016-04-26,1396,POINT(-111.7 37.9)
2016-04-26,3786,POINT(-115.3 30.2)
2016-04-26,2876,POINT(-102.7 38.4)
2016-04-26,4798,POINT(-74.2 36.2)
2016-04-26,3373,POINT(-75.3 38.8)
2016-04-26,4899,POINT(-102.0 38.2)
2016-04-27,4134,POINT(-89.7 48.0)
2016-04-27,158,POINT(-81.8 38.3)
2016-04-27,3860,POINT(-110.5 45.3)
