date,number_of_strikes,center_point_geom
2018-05-21,7,POINT(-114.8 28.9)
2018-06-17,4,POINT(-72.1 23.5)
2018-06-19,24,POINT(-77.3 27.7)
2018-10-10,15,POINT(-116.1 31.6)
2018-05-02,5,POINT(-84.0 21.6)
2018-07-13,8,POINT(-102.6 34.4)
2018-01-05,18,POINT(-70.3 42.2)
2018-01-29,2,POINT(-104.9 35.4)
2018-06-14,4,POINT(-108.1 22.2)
2018-12-05,2,POINT(-91.6 33.2)
2018-05-16,34,POINT(-78.2 41.3)
2018-12-31,28,POINT(-110.4 21.7)
2018-11-17,28,POINT(-84.5 21.8)
2018-12-08,26,POINT(-116.9 31.1)
2018-05-25,23,POINT(-74.1 25.8)
2018-11-23,13,POINT(-115.9 48.0)
2018-08-05,21,POINT(-74.3 37.4)
2018-10-28,1,POINT(-95.5 28.6)
2018-05-12,20,POINT(-97.6 41.1)
2018-10-19,31,POINT(-71.3 31.2)
2018-03-11,14,POINT(-70.5 24.0)
2018-09-09,9,POINT(-87.5 27.1)
2018-10-02,7,POINT(-113.6 39.3)
2018-12-30,21,POINT(-94.7 21.6)
2018-07-01,24,POINT(-93.5 28.2)
2018-06-16,41,POINT(-94.3 26.2)
2018-04-01,9,POINT(-91.5 26.0)
2018-07-21,30,POINT(-119.1 40.5)
2018-12-12,17,POINT(-84.4 44.8)
2018-01-19,43,POINT(-84.4 41.5)
2018-02-08,16,POINT(-114.2 39.4)
2018-05-06,15,POINT(-91.5 47.5)
2018-06-22,18,POINT(-91.6 21.8)
2018-05-21,28,POINT(-85.9 25.0)
2018-08-30,67,POINT(-115.7 32.4)
2018-08-08,2,POINT(-88.7 31.2)
2018-05-06,2,POINT(-106.0 32.5)
2018-02-27,56,POINT(-94.6 26.2)
2018-05-28,16,POINT(-81.3 24.5)
2018-11-13,20,POINT(-84.7 35.3)
2018-12-27,14,POINT(-114.1 47.8)
2018-01-01,2,POINT(-90.4 31.8)
2018-12-14,30,POINT(-71.5 21.3)
2018-07-09,28,POINT(-112.2 41.2)
2018-07-10,8,POINT(-77.4 28.7)
2018-11-08,8,POINT(-84.9 27.4)
2018-04-27,37,POINT(-81.3 29.7)
2018-05-14,2,POINT(-105.9 41.7)
2018-02-27,43,POINT(-105.6 44.6)
2018-02-13,6,POINT(-74.7 37.6)
2018-06-22,18,POINT(-102.0 29.7)
2018-06-09,55,POINT(-116.8 29.3)
2018-06-22,23,POINT(-90.0 23.7)
2018-11-13,11,POINT(-113.8 48.0)
2018-10-30,24,POINT(-80.2 39.1)
2018-05-29,9,POINT(-87.9 20.8)
2018-03-21,7,POINT(-76.3 39.9)
2018-08-01,115,POINT(-80.8 33.4)
2018-07-22,28,POINT(-114.4 49.2)
2018-09-09,21,POINT(-100.9 44.6)
2018-08-17,9,POINT(-81.3 25.1)
2018-06-13,2,POINT(-99.1 41.6)
2018-08-15,1,POINT(-71.4 34.6)
2018-05-27,17,POINT(-83.2 25.6)
2018-01-20,29,POINT(-119.2 41.0)
2018-02-16,16,POINT(-76.0 36.4)
2018-08-21,37,POINT(-115.0 20.9)
2018-11-01,1,POINT(-113.0 39.4)
2018-01-14,10,POINT(-83.3 39.0)
2018-05-23,6,POINT(-76.8 24.3)
2018-01-01,12,POINT(-93.2 30.5)
2018-02-23,2,POINT(-105.5 37.6)
2018-09-16,62,POINT(-102.4 24.2)
2018-05-24,6,POINT(-102.9 45.6)
2018-01-12,52,POINT(-103.7 20.8)
2018-11-26,12,POINT(-107.9 23.1)
2018-08-12,85,POINT(-89.6 23.5)
2018-09-29,17,POINT(-75.0 35.8)
2018-12-24,54,POINT(-104.6 38.6)
2018-06-05,1,POINT(-110.7 32.1)
2018-01-08,28,POINT(-78.1 28.7)
2018-05-02,47,POINT(-82.9 44.3)
2018-12-14,4,POINT(-73.5 22.0)
2018-06-13,3,POINT(-111.7 28.4)
2018-03-31,12,POINT(-112.8 21.2)
2018-05-16,55,POINT(-92.9 20.4)
2018-07-05,16,POINT(-89.3 30.6)
2018-11-12,15,POINT(-96.0 25.8)
2018-06-27,4,POINT(-90.1 28.1)
2018-01-28,1,POINT(-111.0 44.6)
2018-08-08,34,POINT(-96.0 24.9)
2018-12-23,2,POINT(-87.1 43.4)
2018-02-10,21,POINT(-98.4 40.3)
2018-08-16,50,POINT(-86.0 29.8)
2018-07-11,5,POINT(-97.4 36.4)
2018-05-25,22,POINT(-103.3 33.3)
2018-07-20,2,POINT(-104.8 23.9)
2018-07-31,19,POINT(-99.5 47.2)
2018-08-08,4,POINT(-118.8 37.1)
2018-08-28,27,POINT(-86.6 46.4)
2018-02-15,8,POINT(-77.7 44.7)
2018-02-04,13,POINT(-102.3 22.4)
2018-09-10,19,POINT(-117.7 26.2)
2018-03-23,4,POINT(-70.7 24.4)
2018-09-13,28,POINT(-106.8 44.9)
2018-07-16,8,POINT(-113.7 45.9)
2018-10-30,22,POINT(-101.5 35.8)
2018-01-10,4,POINT(-83.1 23.1)
2018-11-08,24,POINT(-105.3 24.1)
2018-10-13,3,POINT(-91.3 44.4)
2018-08-30,12,POINT(-99.2 47.9)
2018-09-08,6,POINT(-114.1 26.0)
2018-12-31,28,POINT(-103.5 20.3)
2018-01-05,7,POINT(-83.8 29.9)
2018-04-29,43,POINT(-89.4 20.9)
2018-10-16,45,POINT(-114.0 44.8)
2018-03-06,5,POINT(-111.8 34.7)
2018-05-26,20,POINT(-88.0 39.3)
2018-08-12,2,POINT(-79.3 32.3)
2018-08-27,10,POINT(-102.5 30.4)
2018-06-26,25,POINT(-90.2 26.7)
2018-09-24,22,POINT(-111.5 43.1)
2018-12-07,20,POINT(-104.4 40.9)
2018-10-09,7,POINT(-119.0 30.8)
2018-03-04,10,POINT(-81.6 29.6)
2018-08-05,3,POINT(-99.9 20.0)
2018-12-08,26,POINT(-79.2 21.9)
2018-11-11,15,POINT(-84.6 38.7)
2018-10-10,25,POINT(-78.6 35.4)
2018-06-26,6,POINT(-105.7 33.0)
2018-04-08,8,POINT(-110.7 44.8)
2018-04-15,9,POINT(-71.4 35.1)
2018-04-09,1,POINT(-84.1 31.5)
2018-11-07,9,POINT(-78.3 24.8)
2018-01-06,33,POINT(-119.3 44.6)
2018-07-16,46,POINT(-102.3 37.3)
2018-12-17,15,POINT(-82.9 22.8)
2018-05-13,13,POINT(-116.1 39.5)
2018-12-24,1,POINT(-91.6 32.8)
2018-09-16,43,POINT(-98.5 44.3)
2018-01-23,1,POINT(-119.1 47.6)
2018-02-22,58,POINT(-108.2 38.0)
2018-06-14,14,POINT(-105.8 41.9)
2018-07-21,9,POINT(-114.4 21.7)
2018-03-24,52,POINT(-88.4 36.8)
2018-05-25,1,POINT(-107.9 42.7)
2018-03-26,18,POINT(-106.1 34.9)
2018-03-19,16,POINT(-75.1 37.8)
2018-01-01,5,POINT(-96.6 47.0)
2018-02-20,12,POINT(-100.4 25.9)
2018-06-22,22,POINT(-83.8 22.9)
2018-07-24,26,POINT(-74.5 40.7)
2018-09-17,1,POINT(-118.7 44.7)
2018-10-15,56,POINT(-97.6 45.5)
2018-02-03,4,POINT(-89.5 39.2)
2018-12-14,6,POINT(-104.1 45.0)
2018-04-05,7,POINT(-81.4 41.0)
2018-03-13,1,POINT(-71.4 22.6)
2018-02-08,3,POINT(-72.8 42.9)
2018-06-03,86,POINT(-106.7 25.4)
2018-09-07,8,POINT(-108.7 27.1)
2018-06-11,3,POINT(-72.1 31.8)
2018-04-28,3,POINT(-97.1 29.4)
2018-09-16,26,POINT(-109.6 29.6)
2018-11-02,39,POINT(-84.7 25.1)
2018-09-25,6,POINT(-105.8 28.8)
2018-02-23,1,POINT(-106.6 20.6)
2018-08-24,6,POINT(-76.0 34.2)
2018-08-10,2,POINT(-111.9 43.1)
2018-09-08,3,POINT(-116.8 45.9)
2018-11-09,12,POINT(-106.5 44.6)
2018-04-22,6,POINT(-89.7 32.5)
2018-09-12,15,POINT(-113.8 41.9)
2018-10-30,6,POINT(-96.4 28.6)
2018-07-26,57,POINT(-88.6 21.7)
2018-08-17,48,POINT(-77.6 40.3)
2018-12-07,17,POINT(-108.5 39.5)
2018-03-07,9,POINT(-79.1 44.0)
2018-03-16,10,POINT(-108.3 38.5)
2018-04-13,11,POINT(-86.2 24.7)
2018-07-11,27,POINT(-98.5 45.6)
2018-09-09,13,POINT(-114.3 38.8)
2018-08-14,39,POINT(-84.3 44.2)
2018-10-21,58,POINT(-109.1 43.2)
2018-11-02,9,POINT(-111.2 28.9)
2018-04-08,17,POINT(-102.1 22.2)
2018-12-04,2,POINT(-87.3 25.3)
2018-10-13,5,POINT(-108.3 22.8)
2018-12-01,11,POINT(-110.8 27.3)
2018-12-13,5,POINT(-119.5 33.8)
2018-11-04,42,POINT(-96.4 47.2)
2018-09-06,4,POINT(-98.6 46.2)
2018-06-15,13,POINT(-108.3 41.6)
2018-12-01,19,POINT(-117.3 20.7)
2018-01-30,24,POINT(-98.5 30.2)
2018-09-04,10,POINT(-80.6 40.5)
2018-04-16,41,POINT(-84.2 23.9)
2018-02-20,17,POINT(-77.0 44.0)
2018-03-22,12,POINT(-119.5 47.4)
2018-05-13,2,POINT(-71.7 30.6)
2018-10-12,13,POINT(-102.9 41.2)
2018-05-18,35,POINT(-70.5 24.4)
2018-07-03,20,POINT(-107.4 40.7)
2018-11-26,36,POINT(-96.4 20.6)
2018-09-30,14,POINT(-102.3 24.5)
2018-12-06,3,POINT(-102.2 41.3)
2018-03-10,1,POINT(-77.9 41.4)
2018-02-03,8,POINT(-82.7 39.2)
2018-09-19,24,POINT(-70.4 34.3)
2018-02-22,32,POINT(-89.3 40.2)
2018-07-24,8,POINT(-96.8 43.2)
2018-05-06,14,POINT(-115.5 49.0)
2018-08-23,11,POINT(-70.2 46.7)
2018-02-12,11,POINT(-92.4 43.8)
2018-08-28,6,POINT(-85.0 40.8)
2018-04-21,3,POINT(-99.7 37.2)
2018-09-06,5,POINT(-92.6 23.6)
2018-05-31,2,POINT(-72.9 25.0)
2018-07-02,5,POINT(-111.7 44.6)
2018-12-02,1,POINT(-105.4 44.1)
2018-04-05,20,POINT(-112.4 38.4)
2018-01-08,8,POINT(-80.4 33.2)
2018-12-26,73,POINT(-116.9 20.8)
2018-07-03,5,POINT(-115.9 29.8)
2018-10-08,9,POINT(-105.1 32.6)
2018-07-14,9,POINT(-94.3 34.6)
2018-12-18,1,POINT(-99.7 47.9)
2018-07-14,37,POINT(-117.8 23.3)
2018-06-04,1,POINT(-72.1 35.6)
2018-04-03,57,POINT(-72.4 31.0)
2018-06-09,45,POINT(-106.0 49.7)
2018-03-02,16,POINT(-83.4 45.9)
2018-05-02,16,POINT(-91.1 33.2)
2018-02-20,22,POINT(-108.1 50.0)
2018-10-04,10,POINT(-106.9 35.4)
2018-01-05,21,POINT(-95.4 25.0)
2018-04-02,1,POINT(-99.0 36.7)
2018-06-19,2,POINT(-105.4 26.8)
2018-11-13,13,POINT(-79.6 39.1)
2018-01-22,16,POINT(-95.9 48.1)
2018-11-22,44,POINT(-87.3 43.6)
2018-01-01,3,POINT(-110.5 28.2)
2018-05-13,35,POINT(-93.3 28.9)
2018-08-21,5,POINT(-104.1 22.1)
2018-01-12,11,POINT(-93.7 28.6)
2018-12-12,8,POINT(-81.0 22.8)
2018-02-15,11,POINT(-81.6 35.0)
2018-02-03,4,POINT(-102.3 41.3)
2018-03-19,15,POINT(-85.3 42.5)
2018-08-06,33,POINT(-72.9 21.8)
2018-10-28,12,POINT(-88.7 30.2)
2018-03-14,14,POINT(-112.6 28.6)
2018-10-09,38,POINT(-86.0 23.1)
2018-09-06,25,POINT(-114.8 30.9)
2018-02-16,14,POINT(-76.4 29.0)
2018-05-01,6,POINT(-94.2 39.0)
2018-08-02,44,POINT(-100.7 46.5)
2018-08-27,18,POINT(-117.1 33.6)
2018-02-25,5,POINT(-101.0 42.4)
2018-12-16,7,POINT(-74.8 24.4)
2018-04-17,33,POINT(-119.0 46.8)
2018-11-15,1,POINT(-96.3 24.6)
2018-02-17,97,POINT(-73.4 25.8)
2018-03-02,3,POINT(-100.3 23.2)
2018-12-03,32,POINT(-98.6 29.3)
2018-01-26,11,POINT(-91.1 36.6)
2018-10-19,14,POINT(-96.9 49.6)
2018-09-14,43,POINT(-111.6 43.8)
2018-01-08,11,POINT(-119.1 31.4)
2018-04-23,16,POINT(-89.5 37.3)
2018-12-21,2,POINT(-74.0 38.7)
2018-09-10,1,POINT(-114.7 44.7)
2018-06-29,6,POINT(-109.5 42.1)
2018-07-26,23,POINT(-101.5 37.1)
2018-10-30,3,POINT(-79.6 40.1)
2018-05-07,3,POINT(-106.5 42.4)
2018-02-25,11,POINT(-75.9 24.0)
2018-08-02,21,POINT(-117.3 26.0)
2018-01-14,25,POINT(-73.0 40.7)
2018-01-28,4,POINT(-92.0 45.5)
2018-03-19,2,POINT(-87.1 32.3)
2018-08-04,57,POINT(-101.6 49.4)
2018-12-31,7,POINT(-80.9 26.5)
2018-06-03,39,POINT(-111.7 32.5)
2018-01-14,40,POINT(-117.6 31.4)
2018-07-06,30,POINT(-100.2 47.9)
2018-11-08,4,POINT(-77.3 28.6)
2018-01-07,35,POINT(-82.3 34.1)
2018-01-03,30,POINT(-94.1 25.6)
2018-04-21,19,POINT(-91.4 35.6)
2018-08-26,9,POINT(-113.5 45.7)
2018-12-29,7,POINT(-78.0 29.1)
2018-08-27,3,POINT(-80.7 44.3)
2018-10-01,15,POINT(-87.2 47.3)
2018-10-21,18,POINT(-96.7 22.2)
2018-08-15,9,POINT(-71.8 42.7)
2018-01-15,13,POINT(-76.0 27.7)
2018-07-11,10,POINT(-87.8 25.3)
2018-04-29,21,POINT(-101.4 38.0)
2018-01-28,47,POINT(-89.1 41.2)
2018-07-21,4,POINT(-91.2 31.8)
2018-02-08,10,POINT(-100.3 21.2)
2018-09-30,4,POINT(-104.7 47.3)
2018-08-19,20,POINT(-99.6 41.9)
2018-03-27,27,POINT(-91.3 28.2)
2018-05-06,54,POINT(-98.6 34.9)
2018-10-27,7,POINT(-106.8 20.8)
2018-01-25,60,POINT(-82.0 30.2)
2018-05-25,2,POINT(-93.4 35.7)
2018-01-13,19,POINT(-116.6 35.5)
2018-07-31,2,POINT(-101.6 26.2)
2018-01-25,45,POINT(-75.8 43.3)
2018-03-09,16,POINT(-82.2 29.0)
2018-03-08,23,POINT(-103.8 37.4)
2018-08-21,36,POINT(-73.1 28.1)
2018-04-19,4,POINT(-116.2 32.8)
2018-05-26,1,POINT(-71.9 26.2)
2018-04-21,43,POINT(-107.7 39.0)
2018-08-16,8,POINT(-119.5 32.8)
2018-04-21,3,POINT(-98.3 20.5)
2018-02-03,13,POINT(-102.1 20.8)
2018-04-21,19,POINT(-93.0 34.1)
2018-09-21,1,POINT(-80.2 25.5)
2018-08-24,7,POINT(-77.9 37.6)
2018-03-24,1,POINT(-99.9 32.2)
2018-02-11,11,POINT(-98.5 39.6)
2018-04-11,46,POINT(-112.6 48.6)
2018-01-06,82,POINT(-117.6 35.9)
2018-06-29,21,POINT(-87.9 43.6)
2018-10-09,4,POINT(-116.8 42.6)
2018-11-16,48,POINT(-83.3 47.7)
2018-08-14,15,POINT(-93.0 26.4)
2018-11-11,4,POINT(-110.1 44.8)
2018-12-31,51,POINT(-93.0 47.2)
2018-08-17,29,POINT(-110.9 31.8)
2018-10-16,27,POINT(-98.1 29.4)
2018-05-30,25,POINT(-80.0 48.6)
2018-10-04,5,POINT(-96.9 38.8)
2018-07-17,5,POINT(-112.6 31.4)
2018-03-11,24,POINT(-83.8 43.8)
2018-04-22,5,POINT(-110.7 29.1)
2018-01-04,12,POINT(-83.1 25.3)
2018-12-16,31,POINT(-96.0 36.3)
2018-11-27,31,POINT(-97.3 37.0)
2018-11-14,13,POINT(-77.4 44.8)
2018-12-16,32,POINT(-84.6 33.7)
2018-04-05,37,POINT(-118.4 44.4)
2018-06-01,22,POINT(-105.2 29.3)
2018-11-07,6,POINT(-76.5 37.3)
2018-05-17,7,POINT(-119.1 26.3)
2018-09-04,8,POINT(-92.7 31.6)
2018-08-31,3,POINT(-83.6 45.7)
2018-01-31,7,POINT(-88.9 26.5)
2018-02-09,5,POINT(-82.0 44.3)
2018-08-17,13,POINT(-83.7 28.5)
2018-02-05,48,POINT(-85.4 21.0)
2018-08-11,3,POINT(-78.9 23.3)
2018-01-06,26,POINT(-87.7 42.4)
2018-11-18,24,POINT(-99.9 27.9)
2018-08-08,3,POINT(-96.4 39.6)
2018-03-16,52,POINT(-84.2 41.0)
2018-01-04,17,POINT(-76.2 30.4)
2018-12-01,10,POINT(-106.4 34.2)
2018-05-14,29,POINT(-102.9 32.1)
2018-04-28,6,POINT(-73.5 48.4)
2018-04-04,24,POINT(-91.1 29.6)
2018-03-03,1,POINT(-111.1 25.5)
2018-07-13,37,POINT(-86.8 31.0)
2018-12-01,12,POINT(-70.5 40.1)
2018-07-22,21,POINT(-78.8 40.9)
2018-01-26,6,POINT(-82.7 47.7)
2018-06-22,23,POINT(-109.6 46.5)
2018-10-27,30,POINT(-76.2 28.6)
2018-05-13,13,POINT(-93.7 33.7)
2018-11-22,20,POINT(-75.5 42.4)
2018-04-28,13,POINT(-103.5 47.5)
2018-11-20,45,POINT(-116.9 30.1)
2018-10-02,14,POINT(-96.2 33.3)
2018-07-31,37,POINT(-106.5 47.0)
2018-08-13,33,POINT(-84.2 30.8)
2018-01-20,11,POINT(-72.1 34.4)
2018-04-23,6,POINT(-85.5 47.1)
2018-05-20,11,POINT(-75.7 44.1)
2018-02-16,35,POINT(-97.3 27.3)
2018-01-01,6,POINT(-81.4 29.7)
2018-03-31,15,POINT(-77.8 30.6)
2018-05-22,33,POINT(-84.5 47.4)
2018-11-16,9,POINT(-94.6 50.0)
2018-02-07,21,POINT(-88.7 43.2)
2018-10-20,6,POINT(-85.0 34.5)
2018-05-19,3,POINT(-107.3 20.3)
2018-12-22,32,POINT(-79.5 40.9)
2018-11-29,3,POINT(-72.5 31.7)
2018-09-16,7,POINT(-96.7 39.0)
2018-06-10,39,POINT(-84.9 38.2)
2018-06-27,9,POINT(-83.1 34.4)
2018-01-10,73,POINT(-86.9 48.3)
2018-09-18,78,POINT(-92.6 20.7)
2018-05-18,7,POINT(-75.9 41.4)
2018-06-21,1,POINT(-97.6 32.3)
2018-01-13,25,POINT(-116.9 41.4)
2018-06-17,12,POINT(-77.8 40.3)
2018-05-10,3,POINT(-86.3 20.3)
2018-03-25,25,POINT(-77.5 28.6)
2018-11-17,1,POINT(-113.1 25.7)
2018-11-15,41,POINT(-118.5 25.0)
2018-04-11,3,POINT(-73.3 41.9)
2018-11-25,3,POINT(-112.6 27.2)
2018-09-30,4,POINT(-79.5 34.2)
2018-09-22,65,POINT(-78.8 27.4)
2018-02-07,24,POINT(-84.6 37.4)
2018-04-04,33,POINT(-113.4 41.6)
2018-04-05,11,POINT(-86.6 29.9)
2018-11-01,9,POINT(-75.5 38.1)
2018-03-10,6,POINT(-98.7 44.7)
2018-11-14,14,POINT(-99.3 22.8)
2018-08-24,17,POINT(-97.9 41.3)
2018-11-30,20,POINT(-115.9 29.7)
2018-05-17,6,POINT(-75.4 23.7)
2018-03-17,60,POINT(-76.5 36.4)
2018-02-04,4,POINT(-70.1 26.8)
2018-01-01,68,POINT(-90.7 44.6)
2018-10-23,1,POINT(-82.4 21.3)
2018-11-16,14,POINT(-109.9 23.0)
2018-03-01,9,POINT(-86.6 35.6)
2018-11-16,12,POINT(-87.5 37.7)
2018-12-15,17,POINT(-74.9 41.9)
2018-11-24,12,POINT(-78.5 27.8)
2018-09-24,11,POINT(-73.1 45.3)
2018-12-27,27,POINT(-76.6 48.6)
2018-08-17,24,POINT(-76.6 35.0)
2018-09-27,36,POINT(-116.8 42.8)
2018-11-12,6,POINT(-77.7 35.7)
2018-10-13,19,POINT(-89.6 22.1)
2018-10-18,18,POINT(-101.0 29.8)
2018-08-01,10,POINT(-117.2 22.6)
2018-06-14,14,POINT(-86.1 49.7)
2018-01-05,8,POINT(-103.6 26.9)
2018-12-05,4,POINT(-96.6 39.1)
2018-03-19,5,POINT(-85.9 28.5)
2018-03-03,3,POINT(-74.4 39.6)
2018-05-12,23,POINT(-78.7 26.3)
2018-03-30,22,POINT(-97.5 43.6)
2018-08-25,61,POINT(-100.6 23.3)
2018-02-11,27,POINT(-108.0 46.9)
2018-03-30,2,POINT(-101.4 45.2)
2018-10-23,44,POINT(-114.4 40.4)
2018-11-24,40,POINT(-71.4 22.0)
2018-10-22,12,POINT(-91.3 26.3)
2018-04-14,18,POINT(-113.6 45.8)
2018-01-14,75,POINT(-102.4 23.7)
2018-10-15,16,POINT(-92.6 24.7)
2018-06-28,48,POINT(-93.4 36.3)
2018-05-05,2,POINT(-118.2 28.2)
2018-12-19,5,POINT(-72.5 26.7)
2018-01-23,12,POINT(-106.2 37.3)
2018-03-04,18,POINT(-119.2 31.2)
2018-05-23,34,POINT(-116.2 24.2)
2018-06-02,89,POINT(-91.0 36.0)
2018-05-25,10,POINT(-113.1 31.6)
2018-08-13,1,POINT(-117.9 42.0)
2018-11-05,33,POINT(-101.0 23.1)
2018-04-14,19,POINT(-88.9 38.6)
2018-04-14,5,POINT(-114.4 33.1)
2018-02-08,14,POINT(-104.3 32.2)
2018-07-17,28,POINT(-99.1 27.0)
2018-05-14,30,POINT(-112.0 20.9)
2018-03-08,14,POINT(-94.7 45.4)
2018-06-28,8,POINT(-115.7 29.8)
2018-02-11,73,POINT(-117.7 40.4)
2018-01-15,22,POINT(-94.0 48.4)
2018-04-21,11,POINT(-107.6 36.9)
2018-06-06,7,POINT(-115.2 31.9)
2018-10-16,27,POINT(-98.8 28.0)
2018-08-19,6,POINT(-74.2 48.0)
2018-06-06,4,POINT(-83.8 40.5)
2018-02-07,16,POINT(-79.2 40.0)
2018-04-07,7,POINT(-76.4 32.8)
2018-10-16,20,POINT(-71.4 45.4)
2018-09-11,3,POINT(-81.8 41.4)
2018-07-15,22,POINT(-89.6 28.5)
2018-03-27,7,POINT(-101.7 38.0)
2018-11-18,1,POINT(-110.9 32.9)
2018-01-10,3,POINT(-85.7 20.2)
2018-01-05,55,POINT(-70.3 44.2)
2018-05-03,41,POINT(-96.6 23.7)
2018-11-26,6,POINT(-83.8 35.3)
2018-12-19,31,POINT(-95.2 30.1)
2018-04-28,19,POINT(-98.4 30.3)
2018-10-21,71,POINT(-99.5 34.3)
2018-06-08,10,POINT(-94.8 49.9)
2018-10-30,23,POINT(-101.7 32.3)
2018-08-16,2,POINT(-82.6 25.5)
2018-12-31,11,POINT(-76.3 38.4)
2018-08-04,67,POINT(-75.9 27.1)
2018-07-03,16,POINT(-108.6 23.2)
2018-01-15,7,POINT(-75.2 21.5)
2018-06-06,3,POINT(-102.9 20.7)
2018-05-16,25,POINT(-104.5 32.9)
2018-09-18,21,POINT(-83.7 32.8)
2018-06-06,10,POINT(-104.8 25.6)
2018-02-16,61,POINT(-117.4 43.5)
2018-11-20,1,POINT(-101.3 23.9)
2018-11-28,8,POINT(-83.9 47.5)
2018-06-22,51,POINT(-103.7 37.6)
2018-05-10,8,POINT(-88.5 20.8)
2018-04-05,6,POINT(-87.0 48.9)
2018-04-25,16,POINT(-83.3 29.2)
2018-08-31,35,POINT(-75.1 33.5)
2018-10-19,3,POINT(-98.4 28.5)
2018-10-09,58,POINT(-111.7 41.9)
2018-10-26,32,POINT(-104.1 34.6)
2018-10-10,4,POINT(-98.4 24.0)
2018-03-10,25,POINT(-84.3 23.1)
2018-05-28,10,POINT(-119.3 41.8)
2018-01-11,11,POINT(-104.2 27.1)
2018-09-11,31,POINT(-81.0 24.1)
2018-11-26,66,POINT(-86.5 35.0)
2018-12-26,3,POINT(-83.4 44.1)
2018-02-07,11,POINT(-79.4 28.4)
2018-05-14,14,POINT(-80.8 28.3)
2018-07-19,10,POINT(-85.9 45.0)
2018-01-23,10,POINT(-98.0 24.4)
2018-10-30,2,POINT(-70.8 38.5)
2018-12-12,24,POINT(-91.5 48.7)
2018-10-29,12,POINT(-109.9 45.2)
2018-12-29,5,POINT(-105.4 21.9)
2018-08-06,34,POINT(-85.3 29.6)
2018-05-21,33,POINT(-73.8 24.3)
2018-04-14,14,POINT(-111.1 48.5)
2018-07-29,8,POINT(-115.9 49.6)
2018-04-21,21,POINT(-75.9 27.0)
2018-04-14,7,POINT(-74.2 40.1)
2018-11-12,6,POINT(-106.2 45.2)
2018-06-20,27,POINT(-101.1 27.0)
2018-12-22,1,POINT(-87.0 25.6)
2018-11-20,2,POINT(-103.5 20.3)
2018-05-13,1,POINT(-76.1 32.4)
2018-10-20,4,POINT(-114.6 47.0)
2018-11-24,2,POINT(-118.1 47.1)
2018-05-07,110,POINT(-109.6 23.8)
2018-04-16,7,POINT(-105.7 26.1)
2018-04-02,4,POINT(-114.4 32.2)
2018-10-14,6,POINT(-116.7 43.4)
2018-02-20,56,POINT(-82.2 38.4)
2018-01-29,15,POINT(-111.8 35.4)
2018-10-23,10,POINT(-74.3 37.8)
2018-10-24,42,POINT(-101.6 22.9)
2018-08-02,11,POINT(-86.5 34.3)
2018-09-24,9,POINT(-108.7 49.8)
2018-09-14,5,POINT(-108.0 22.7)
2018-10-29,10,POINT(-91.3 35.6)
2018-04-11,8,POINT(-92.0 28.9)
2018-12-12,23,POINT(-81.6 36.2)
2018-04-20,7,POINT(-82.1 37.2)
2018-07-01,18,POINT(-86.5 37.3)
2018-11-09,2,POINT(-97.5 45.6)
2018-01-01,5,POINT(-75.5 31.7)
2018-11-15,11,POINT(-88.9 35.5)
2018-02-24,56,POINT(-70.5 20.3)
2018-05-29,10,POINT(-79.0 43.7)
2018-11-05,22,POINT(-117.8 27.8)
2018-05-17,6,POINT(-104.0 44.5)
2018-07-21,3,POINT(-91.4 28.0)
2018-11-09,2,POINT(-83.9 20.3)
2018-04-27,8,POINT(-92.5 24.6)
2018-06-03,4,POINT(-80.7 49.6)
2018-10-18,4,POINT(-105.9 29.6)
2018-03-04,29,POINT(-110.8 23.3)
2018-09-01,1,POINT(-117.3 23.6)
2018-01-25,17,POINT(-91.3 29.3)
2018-03-31,10,POINT(-85.6 21.1)
2018-03-16,15,POINT(-103.7 35.3)
2018-10-21,17,POINT(-89.3 26.4)
2018-07-29,8,POINT(-117.4 35.6)
2018-12-13,7,POINT(-115.0 24.2)
2018-01-17,27,POINT(-84.9 32.9)
2018-05-08,42,POINT(-101.6 37.9)
2018-12-30,5,POINT(-86.4 21.9)
2018-09-08,3,POINT(-78.4 32.0)
2018-06-28,46,POINT(-77.4 29.1)
2018-07-01,9,POINT(-111.4 27.2)
2018-06-01,17,POINT(-95.7 38.1)
2018-01-25,9,POINT(-83.3 37.7)
2018-06-29,3,POINT(-81.3 38.9)
2018-07-17,18,POINT(-80.8 24.8)
2018-12-10,15,POINT(-108.6 28.6)
2018-06-10,5,POINT(-110.4 26.3)
2018-06-26,13,POINT(-90.5 36.2)
2018-10-12,32,POINT(-82.9 33.8)
2018-03-04,18,POINT(-104.0 29.9)
2018-05-30,3,POINT(-114.8 43.6)
2018-06-03,16,POINT(-84.2 22.8)
2018-06-05,25,POINT(-105.0 49.2)
2018-02-18,32,POINT(-111.7 23.5)
2018-12-03,20,POINT(-112.6 43.2)
2018-03-25,4,POINT(-104.3 31.0)
2018-12-27,25,POINT(-90.4 46.0)
2018-06-26,23,POINT(-102.1 22.2)
2018-05-28,1,POINT(-119.0 31.2)
2018-04-28,11,POINT(-115.2 30.1)
2018-12-08,9,POINT(-105.5 49.8)
2018-03-04,23,POINT(-87.0 49.6)
2018-07-08,5,POINT(-115.1 25.7)
2018-12-26,18,POINT(-92.0 38.9)
2018-02-18,49,POINT(-114.0 36.1)
2018-11-23,32,POINT(-109.4 24.6)
