date,number_of_strikes,center_point_geom
2017-10-11,31,POINT(-76.2 40.4)
2016-02-05,1,POINT(-71.1 25.0)
2017-08-29,43,POINT(-91.6 37.0)
2017-06-11,25,POINT(-92.3 20.1)
2017-11-06,3,POINT(-72.2 48.1)
2017-08-24,8,POINT(-100.3 21.9)
2017-09-11,3,POINT(-88.9 42.5)
2017-08-18,27,POINT(-78.1 41.2)
2016-09-11,1,POINT(-94.7 39.5)
2017-11-07,13,POINT(-108.9 21.2)
2016-07-18,172,POINT(-79.4 39.7)
2017-10-30,39,POINT(-106.4 38.4)
2016-01-31,18,POINT(-77.8 39.0)
2017-07-31,24,POINT(-72.8 36.1)
2017-08-23,19,POINT(-92.7 29.9)
2017-04-30,34,POINT(-117.5 27.0)
2016-09-15,44,POINT(-72.2 33.7)
2016-09-09,30,POINT(-78.4 31.5)
2017-05-08,5,POINT(-114.1 40.6)
2016-08-21,10,POINT(-88.5 28.1)
2016-04-16,31,POINT(-104.2 43.8)
2017-08-03,35,POINT(-103.5 49.4)
2016-12-01,20,POINT(-91.0 41.0)
2017-12-13,26,POINT(-84.4 35.4)
2016-02-22,4,POINT(-119.4 25.1)
2017-11-17,10,POINT(-112.4 49.5)
2016-02-11,16,POINT(-74.9 28.2)
2016-09-16,83,POINT(-95.3 37.1)
2017-01-03,33,POINT(-95.4 33.3)
2016-07-28,5,POINT(-78.0 26.0)
2017-04-10,9,POINT(-113.5 43.4)
2016-02-11,5,POINT(-84.3 23.5)
2016-12-18,4,POINT(-94.7 32.9)
2017-11-12,3,POINT(-82.9 26.3)
2016-09-15,68,POINT(-86.0 36.5)
2016-12-02,48,POINT(-86.7 45.8)
2017-12-16,14,POINT(-77.2 46.7)
2017-01-29,16,POINT(-92.5 35.9)
2017-11-05,37,POINT(-99.6 27.2)
2016-04-14,21,POINT(-110.1 31.5)
2017-11-20,27,POINT(-102.8 40.7)
2017-12-03,32,POINT(-76.5 28.6)
2016-05-03,14,POINT(-103.1 24.6)
2017-12-10,74,POINT(-70.7 28.3)
2016-04-08,20,POINT(-89.6 23.6)
2016-01-06,21,POINT(-79.3 28.3)
2016-09-23,4,POINT(-95.3 21.3)
2016-02-12,89,POINT(-87.3 21.9)
2017-10-14,2,POINT(-70.5 45.8)
2016-09-25,85,POINT(-95.0 25.3)
2017-07-04,49,POINT(-106.8 45.3)
2017-11-04,39,POINT(-87.5 49.9)
2016-07-13,23,POINT(-74.0 31.7)
2016-11-19,19,POINT(-119.1 33.4)
2017-09-07,114,POINT(-70.4 28.6)
2016-03-05,73,POINT(-92.8 23.6)
2016-07-19,34,POINT(-80.0 39.1)
2016-08-29,2,POINT(-114.1 45.4)
2016-01-07,10,POINT(-105.4 40.1)
2016-08-06,41,POINT(-71.1 23.3)
2016-01-03,25,POINT(-105.6 38.2)
2017-04-08,3,POINT(-99.4 39.2)
2016-10-31,9,POINT(-106.0 40.7)
2016-11-09,1,POINT(-96.6 22.1)
2017-04-22,45,POINT(-112.0 40.9)
2017-02-14,28,POINT(-94.6 38.1)
2017-05-12,12,POINT(-105.1 46.0)
2017-06-17,29,POINT(-79.2 25.0)
2017-08-28,55,POINT(-100.5 21.9)
2016-12-22,7,POINT(-80.4 44.4)
2016-03-11,7,POINT(-87.9 23.1)
2016-01-13,14,POINT(-74.2 31.4)
2017-02-09,25,POINT(-79.5 46.1)
2017-05-31,100,POINT(-74.9 28.3)
2016-01-22,4,POINT(-93.7 33.3)
2016-11-04,9,POINT(-74.3 38.4)
2016-10-21,10,POINT(-112.3 39.2)
2017-07-02,26,POINT(-115.8 37.8)
2016-01-31,44,POINT(-93.7 21.8)
2016-03-02,5,POINT(-78.7 43.4)
2016-08-08,26,POINT(-109.4 43.8)
2016-12-24,49,POINT(-71.6 23.1)
2017-08-15,3,POINT(-110.7 42.2)
2017-01-17,21,POINT(-84.6 35.1)
2017-06-01,5,POINT(-74.2 20.4)
2017-09-08,12,POINT(-71.7 40.8)
2016-12-02,3,POINT(-86.9 33.8)
2016-06-10,24,POINT(-91.3 23.8)
2017-07-17,11,POINT(-115.5 25.3)
2016-06-06,17,POINT(-119.0 42.7)
2016-01-13,15,POINT(-70.7 48.4)
2016-07-04,24,POINT(-106.3 24.9)
2016-11-04,46,POINT(-116.4 32.1)
2016-05-27,7,POINT(-93.1 29.6)
2016-02-24,19,POINT(-104.4 37.6)
2017-07-24,18,POINT(-102.1 25.9)
2017-12-10,8,POINT(-102.3 37.4)
2017-09-01,14,POINT(-107.6 44.9)
2017-10-29,1,POINT(-71.6 39.2)
2017-11-22,12,POINT(-106.7 25.8)
2017-05-24,7,POINT(-92.1 42.5)
2017-08-08,40,POINT(-108.1 33.8)
2017-07-26,9,POINT(-81.9 23.4)
2016-02-14,5,POINT(-108.5 29.8)
2017-10-08,16,POINT(-89.3 27.2)
2017-12-22,34,POINT(-78.3 45.3)
2016-03-26,9,POINT(-106.4 26.8)
2016-10-18,38,POINT(-79.8 35.4)
2016-09-20,8,POINT(-115.4 39.6)
2016-09-24,27,POINT(-114.2 21.7)
2016-08-12,3,POINT(-100.0 24.2)
2016-08-03,2,POINT(-99.7 43.6)
2016-08-18,27,POINT(-94.2 30.3)
2017-12-02,10,POINT(-118.8 41.1)
2017-10-15,10,POINT(-114.1 42.8)
2016-06-25,18,POINT(-119.5 39.3)
2017-07-16,87,POINT(-72.3 37.5)
2017-12-02,4,POINT(-104.3 34.9)
2017-05-31,8,POINT(-85.6 31.8)
2017-12-23,21,POINT(-89.6 24.5)
2017-12-07,25,POINT(-83.8 49.2)
2017-05-27,25,POINT(-75.9 39.3)
2016-04-13,19,POINT(-108.3 25.8)
2016-04-10,18,POINT(-98.7 45.1)
2017-10-01,4,POINT(-103.6 44.7)
2016-10-31,36,POINT(-115.9 42.6)
2016-12-16,1,POINT(-118.4 23.5)
2017-03-26,11,POINT(-81.8 20.5)
2016-09-25,5,POINT(-113.5 41.2)
2017-01-06,3,POINT(-119.2 26.1)
2016-02-07,8,POINT(-98.1 45.2)
2016-03-03,22,POINT(-103.9 40.2)
2017-05-19,14,POINT(-116.7 31.2)
2016-09-21,42,POINT(-117.4 34.6)
2017-11-06,19,POINT(-74.3 35.1)
2017-06-18,6,POINT(-73.0 31.4)
2016-03-19,15,POINT(-95.9 25.4)
2017-09-21,6,POINT(-77.6 49.8)
2016-07-03,4,POINT(-80.0 42.5)
2017-05-09,63,POINT(-91.0 24.7)
2017-07-24,13,POINT(-82.5 21.0)
2017-01-04,22,POINT(-73.5 30.3)
2017-08-23,42,POINT(-91.7 36.6)
2016-11-26,8,POINT(-94.4 48.1)
2017-03-15,32,POINT(-119.8 24.0)
2016-08-25,32,POINT(-92.9 33.2)
2016-10-18,35,POINT(-79.1 25.4)
2017-03-01,5,POINT(-81.9 22.1)
2016-10-21,66,POINT(-87.7 38.0)
2017-05-14,7,POINT(-118.8 23.1)
2017-07-09,30,POINT(-73.7 41.6)
2017-08-14,4,POINT(-98.5 36.6)
2017-11-16,52,POINT(-91.4 27.0)
2017-10-14,12,POINT(-100.1 43.8)
2016-02-06,23,POINT(-102.6 41.0)
2017-06-09,38,POINT(-94.5 38.8)
2017-09-25,7,POINT(-95.3 26.4)
2017-01-31,10,POINT(-102.2 41.2)
2017-01-30,8,POINT(-79.8 36.2)
2017-07-20,7,POINT(-117.5 36.0)
2016-01-22,15,POINT(-114.1 23.6)
2016-12-05,16,POINT(-115.9 24.1)
2017-05-09,2,POINT(-91.8 21.0)
2017-02-06,23,POINT(-99.4 27.4)
2016-07-21,11,POINT(-97.4 34.8)
2016-12-11,45,POINT(-91.2 30.8)
2016-01-15,44,POINT(-103.8 41.4)
2016-01-30,26,POINT(-110.8 32.2)
2016-01-29,39,POINT(-104.7 22.8)
2016-06-08,52,POINT(-70.3 41.7)
2017-09-20,18,POINT(-72.4 25.5)
2017-10-31,72,POINT(-72.2 29.5)
2017-09-11,63,POINT(-118.6 35.0)
2017-09-18,3,POINT(-115.5 36.6)
2016-09-28,15,POINT(-117.7 28.8)
2017-02-23,3,POINT(-79.2 33.8)
2017-05-03,24,POINT(-70.4 22.0)
2016-06-24,29,POINT(-92.9 24.8)
2016-08-18,44,POINT(-85.0 38.0)
2016-11-13,21,POINT(-102.4 20.1)
2017-04-11,13,POINT(-81.7 25.5)
2017-03-15,4,POINT(-87.2 38.9)
2016-02-25,3,POINT(-80.0 27.0)
2016-11-26,14,POINT(-95.0 44.5)
2016-09-29,36,POINT(-110.3 31.8)
2017-12-02,28,POINT(-96.2 41.4)
2016-01-21,43,POINT(-104.4 46.6)
2016-06-13,34,POINT(-85.3 33.4)
2017-05-06,5,POINT(-113.2 40.3)
2017-02-21,5,POINT(-103.4 45.3)
2017-08-02,13,POINT(-119.7 27.4)
2016-09-23,5,POINT(-79.2 46.6)
2017-12-30,5,POINT(-99.7 45.8)
2016-12-03,7,POINT(-81.2 21.8)
2017-08-30,1,POINT(-115.1 34.1)
2016-07-06,17,POINT(-110.3 23.3)
2017-04-19,11,POINT(-77.5 46.6)
2016-07-26,6,POINT(-90.2 27.2)
2016-03-14,3,POINT(-119.7 31.1)
2017-11-04,13,POINT(-74.7 48.1)
2017-11-03,19,POINT(-70.8 36.9)
2017-01-28,73,POINT(-86.9 47.8)
2017-05-04,6,POINT(-83.6 33.8)
2017-07-25,1,POINT(-113.3 49.5)
2016-01-26,27,POINT(-81.7 48.7)
2017-06-20,6,POINT(-115.1 20.6)
2017-05-29,14,POINT(-75.5 32.2)
2016-09-13,34,POINT(-94.8 48.5)
2016-10-06,1,POINT(-112.9 44.4)
2017-07-09,4,POINT(-115.6 26.4)
2016-02-02,3,POINT(-98.0 46.5)
2016-10-20,6,POINT(-119.7 26.0)
2017-09-15,4,POINT(-71.9 48.1)
2016-11-03,8,POINT(-111.5 22.5)
2016-10-17,28,POINT(-99.0 48.4)
2016-10-30,1,POINT(-89.7 22.5)
2016-02-12,2,POINT(-86.3 26.8)
2017-07-09,17,POINT(-91.8 37.0)
2017-08-21,15,POINT(-111.1 25.6)
2017-04-24,13,POINT(-96.4 31.7)
2016-03-23,15,POINT(-103.9 25.1)
2016-07-22,28,POINT(-115.5 36.7)
2017-10-03,18,POINT(-100.6 38.3)
2016-05-17,13,POINT(-89.6 26.6)
2016-03-23,2,POINT(-114.9 28.7)
2017-11-17,74,POINT(-111.8 42.1)
2017-10-09,6,POINT(-115.7 22.6)
2017-09-10,41,POINT(-119.9 33.6)
2016-05-30,10,POINT(-73.2 28.7)
2017-09-12,24,POINT(-78.1 32.4)
2016-11-14,13,POINT(-108.4 45.1)
2016-09-03,9,POINT(-91.1 49.4)
2016-02-06,20,POINT(-79.9 25.4)
2016-09-24,16,POINT(-101.7 21.8)
2017-08-08,6,POINT(-83.0 25.9)
2016-04-24,9,POINT(-76.6 46.2)
2016-03-21,1,POINT(-95.1 46.4)
2017-12-05,5,POINT(-75.6 28.6)
2017-12-26,9,POINT(-109.5 29.9)
2017-06-10,72,POINT(-74.9 39.9)
2016-12-01,15,POINT(-79.7 30.3)
2016-03-24,25,POINT(-78.0 47.1)
2016-06-02,23,POINT(-119.8 44.0)
2016-09-09,80,POINT(-86.8 30.7)
2017-05-16,17,POINT(-100.0 49.2)
2017-03-23,18,POINT(-89.8 42.3)
2016-09-29,8,POINT(-115.8 42.7)
2017-05-21,20,POINT(-108.2 48.8)
2016-05-11,29,POINT(-102.4 32.9)
2017-12-11,3,POINT(-84.1 21.2)
2016-11-20,14,POINT(-92.4 49.7)
2016-12-16,11,POINT(-119.3 48.1)
2016-03-23,3,POINT(-103.3 49.0)
2016-05-05,9,POINT(-73.0 34.2)
2016-08-01,16,POINT(-111.0 24.9)
2017-12-27,21,POINT(-108.2 25.9)
2017-08-22,7,POINT(-104.6 34.2)
2017-04-06,13,POINT(-106.6 40.3)
2017-09-16,27,POINT(-113.9 34.0)
2016-04-14,11,POINT(-104.4 31.8)
2017-01-05,57,POINT(-93.0 48.9)
2016-03-03,1,POINT(-86.2 39.4)
2017-04-13,7,POINT(-87.9 32.2)
2016-01-26,3,POINT(-111.9 40.7)
2017-10-01,16,POINT(-89.3 43.8)
2016-01-01,4,POINT(-102.1 31.0)
2016-04-03,28,POINT(-78.9 34.3)
2017-03-27,51,POINT(-101.9 39.3)
2016-01-12,5,POINT(-71.2 39.1)
2017-11-08,48,POINT(-89.3 25.3)
2016-10-24,20,POINT(-98.6 34.9)
2017-02-23,5,POINT(-94.8 27.8)
2017-08-01,27,POINT(-111.2 47.4)
2016-06-15,2,POINT(-86.0 34.9)
2016-09-10,24,POINT(-71.8 43.0)
2017-07-24,40,POINT(-94.3 21.3)
2016-10-20,61,POINT(-70.4 31.4)
2016-05-23,2,POINT(-112.5 24.8)
2016-07-27,2,POINT(-88.1 31.8)
2016-08-13,54,POINT(-86.1 43.9)
2017-04-02,32,POINT(-104.4 47.8)
2016-10-10,30,POINT(-102.4 47.5)
2017-08-25,28,POINT(-72.7 23.6)
2017-04-30,26,POINT(-89.4 29.0)
2016-04-20,19,POINT(-80.9 39.8)
2016-12-15,34,POINT(-83.7 26.1)
2016-11-28,1,POINT(-89.5 21.5)
2016-03-20,27,POINT(-117.6 48.6)
2017-01-20,18,POINT(-86.9 29.9)
2017-02-07,48,POINT(-102.8 32.6)
2017-12-16,56,POINT(-96.5 28.2)
2016-11-23,6,POINT(-77.4 29.8)
2016-10-20,32,POINT(-71.6 48.9)
2017-05-08,63,POINT(-85.3 25.8)
2016-07-02,7,POINT(-108.4 34.8)
2016-07-30,39,POINT(-104.1 39.1)
2016-09-07,18,POINT(-113.1 26.7)
2016-06-15,11,POINT(-91.0 41.5)
2017-06-26,35,POINT(-73.5 40.5)
2017-10-24,41,POINT(-79.5 48.6)
2016-06-10,7,POINT(-92.8 33.8)
2017-08-30,32,POINT(-72.9 31.5)
2016-09-29,2,POINT(-75.2 30.8)
2017-06-19,11,POINT(-101.9 30.9)
2017-02-22,2,POINT(-92.5 21.1)
2017-09-21,7,POINT(-105.2 27.1)
2017-02-10,61,POINT(-119.6 23.6)
2017-01-26,27,POINT(-97.4 46.4)
2017-03-13,29,POINT(-82.5 21.7)
2016-03-27,3,POINT(-88.3 31.0)
2017-02-08,18,POINT(-73.7 26.6)
2016-10-01,10,POINT(-85.7 39.4)
2017-02-18,27,POINT(-112.9 29.8)
2017-07-15,4,POINT(-106.7 20.5)
2016-11-22,7,POINT(-113.7 46.8)
2016-04-21,46,POINT(-80.3 39.1)
2016-10-28,4,POINT(-72.5 20.0)
2016-05-15,21,POINT(-108.7 40.4)
2016-11-28,8,POINT(-81.7 26.5)
2016-01-03,2,POINT(-98.1 48.9)
2016-06-10,6,POINT(-102.2 33.3)
2017-05-26,41,POINT(-70.7 26.7)
2016-03-17,49,POINT(-102.7 20.9)
2016-07-03,11,POINT(-86.9 21.8)
2017-07-23,20,POINT(-84.4 21.7)
2017-04-24,15,POINT(-81.3 20.9)
2016-06-11,7,POINT(-76.9 36.5)
2016-01-21,9,POINT(-91.7 45.4)
2017-07-30,15,POINT(-89.8 30.4)
2017-07-31,24,POINT(-84.4 30.5)
2016-10-24,9,POINT(-112.6 23.1)
2016-10-25,25,POINT(-110.0 20.0)
2016-10-08,65,POINT(-81.8 48.6)
2017-04-16,1,POINT(-113.3 33.7)
2017-02-13,4,POINT(-85.6 42.1)
2017-01-26,50,POINT(-118.4 46.0)
2017-11-17,2,POINT(-103.1 23.4)
2016-06-13,29,POINT(-86.9 27.9)
2016-03-22,20,POINT(-84.7 35.1)
2017-10-19,1,POINT(-88.5 28.9)
2017-12-16,1,POINT(-97.9 21.6)
2016-06-12,14,POINT(-107.3 46.8)
2016-04-13,3,POINT(-89.3 27.5)
2016-05-09,42,POINT(-110.8 22.2)
2017-08-18,14,POINT(-117.0 32.7)
2016-04-29,6,POINT(-119.0 44.1)
2016-09-15,4,POINT(-106.6 25.1)
2016-04-13,37,POINT(-118.5 33.1)
2016-12-29,26,POINT(-107.5 25.6)
2017-06-29,26,POINT(-105.5 44.5)
2017-01-03,2,POINT(-102.8 35.7)
2017-11-16,20,POINT(-84.3 37.4)
2016-11-21,41,POINT(-97.9 42.4)
2016-07-03,30,POINT(-70.7 48.2)
2017-01-28,3,POINT(-72.6 23.2)
2016-12-09,60,POINT(-70.9 45.4)
2017-06-13,2,POINT(-99.4 34.2)
2017-02-20,17,POINT(-117.8 39.2)
2016-08-18,59,POINT(-77.0 45.6)
2016-05-14,35,POINT(-98.3 29.8)
2016-02-14,23,POINT(-87.9 46.1)
2017-09-15,39,POINT(-77.8 38.9)
2017-05-06,23,POINT(-89.6 28.4)
2017-08-17,2,POINT(-83.2 47.6)
2017-02-25,9,POINT(-107.6 21.7)
2017-07-04,12,POINT(-110.2 37.7)
2016-05-24,16,POINT(-92.2 20.5)
2016-11-12,6,POINT(-88.1 22.5)
2017-07-16,43,POINT(-76.4 23.0)
2016-10-19,6,POINT(-78.9 46.8)
2017-08-01,22,POINT(-70.5 36.8)
2017-06-19,42,POINT(-71.7 27.8)
2017-09-25,27,POINT(-88.8 31.7)
2017-04-10,3,POINT(-94.8 45.1)
2016-02-18,61,POINT(-82.0 37.1)
2017-10-22,2,POINT(-106.9 20.9)
2017-04-03,5,POINT(-102.4 46.1)
2017-11-27,3,POINT(-81.6 36.2)
2017-02-28,22,POINT(-72.5 25.9)
2017-10-18,33,POINT(-75.2 41.5)
2017-10-22,6,POINT(-116.4 36.0)
2016-03-08,78,POINT(-108.4 25.7)
2017-05-23,3,POINT(-106.3 39.5)
2016-07-28,8,POINT(-100.8 39.2)
2017-12-04,14,POINT(-116.5 48.6)
2016-10-26,34,POINT(-108.5 27.9)
2016-05-03,10,POINT(-84.2 36.5)
2016-10-18,4,POINT(-107.8 29.6)
2017-02-24,13,POINT(-72.9 28.9)
2016-02-19,13,POINT(-98.8 35.2)
2016-07-01,1,POINT(-115.0 41.4)
2016-09-03,1,POINT(-77.9 38.1)
2016-03-28,7,POINT(-74.2 23.5)
2017-10-11,28,POINT(-73.6 47.7)
2017-07-03,10,POINT(-95.3 41.3)
2017-07-14,5,POINT(-74.0 37.4)
2016-03-12,3,POINT(-84.5 24.3)
2017-07-09,7,POINT(-110.2 24.0)
2016-10-17,14,POINT(-93.3 28.8)
2017-05-18,2,POINT(-98.4 47.7)
2017-09-19,1,POINT(-97.4 24.4)
2017-10-22,3,POINT(-99.3 39.6)
2016-11-08,27,POINT(-111.2 39.3)
2016-10-14,13,POINT(-100.5 22.8)
2017-12-30,12,POINT(-94.4 41.2)
2017-05-22,1,POINT(-105.7 34.3)
2016-03-11,25,POINT(-111.2 35.0)
2016-06-09,5,POINT(-110.1 20.2)
2016-05-06,2,POINT(-110.4 46.9)
2017-03-31,37,POINT(-97.7 38.3)
2017-11-12,14,POINT(-109.5 38.1)
2017-06-12,28,POINT(-84.1 31.7)
2016-10-30,35,POINT(-103.2 41.1)
2017-05-04,67,POINT(-73.0 45.0)
2016-08-26,20,POINT(-116.9 34.9)
2016-06-24,2,POINT(-104.5 36.4)
2016-07-28,17,POINT(-83.1 26.3)
2017-07-22,15,POINT(-85.8 30.6)
2016-12-24,2,POINT(-99.0 34.0)
2016-07-07,8,POINT(-76.5 39.8)
2017-05-23,11,POINT(-116.4 48.0)
2017-07-09,4,POINT(-94.5 24.1)
2017-09-25,1,POINT(-110.0 35.9)
2016-02-02,29,POINT(-101.3 38.3)
2017-05-15,39,POINT(-85.0 44.8)
2016-11-07,6,POINT(-115.1 45.3)
2017-06-23,1,POINT(-117.8 39.8)
2016-05-30,45,POINT(-99.0 25.8)
2017-07-28,3,POINT(-106.4 43.4)
2017-06-02,11,POINT(-84.0 37.4)
2016-04-20,10,POINT(-116.7 48.8)
2017-10-03,4,POINT(-71.7 48.6)
2016-05-11,19,POINT(-89.0 36.5)
2017-06-03,51,POINT(-94.9 48.3)
2016-10-31,15,POINT(-99.4 20.8)
2016-01-29,73,POINT(-82.5 47.5)
2016-12-16,5,POINT(-102.2 48.9)
2017-06-01,38,POINT(-81.2 49.4)
2017-05-06,6,POINT(-84.5 43.3)
2017-02-11,6,POINT(-92.4 25.4)
2017-05-22,3,POINT(-75.6 49.2)
2017-09-15,40,POINT(-102.7 32.8)
2016-04-14,26,POINT(-117.1 34.1)
2017-12-19,9,POINT(-101.2 20.5)
2017-07-05,9,POINT(-76.2 30.3)
2016-11-15,38,POINT(-116.1 27.7)
2016-02-15,53,POINT(-81.8 33.5)
2016-08-28,19,POINT(-78.7 28.1)
2016-09-26,11,POINT(-98.6 33.4)
2017-10-28,2,POINT(-110.3 24.4)
2017-09-19,3,POINT(-102.2 48.6)
2016-02-06,4,POINT(-100.1 39.9)
2016-07-23,7,POINT(-73.4 49.7)
2017-04-30,6,POINT(-105.8 20.1)
2016-04-19,16,POINT(-71.4 45.1)
2017-04-30,58,POINT(-114.6 22.5)
2016-11-13,40,POINT(-71.3 43.2)
2017-08-14,15,POINT(-108.8 47.7)
2016-03-16,1,POINT(-111.6 24.2)
2017-09-01,2,POINT(-114.0 48.7)
2017-05-12,40,POINT(-104.2 33.1)
2017-04-23,7,POINT(-89.2 30.3)
2017-01-23,8,POINT(-86.7 43.9)
2017-08-10,4,POINT(-101.5 45.6)
2017-08-15,6,POINT(-108.5 45.1)
2016-12-29,6,POINT(-70.2 38.7)
2016-11-04,11,POINT(-106.5 28.9)
2016-03-03,20,POINT(-101.1 28.3)
2016-09-23,9,POINT(-96.0 26.9)
2016-02-02,12,POINT(-83.0 24.4)
2016-02-09,5,POINT(-112.4 31.8)
2017-11-16,2,POINT(-106.7 45.7)
2016-09-16,9,POINT(-70.2 49.9)
2016-09-23,2,POINT(-78.7 40.8)
2017-10-28,8,POINT(-97.8 24.7)
2017-10-22,37,POINT(-114.6 40.2)
2016-08-12,10,POINT(-76.7 28.3)
2017-01-17,5,POINT(-80.8 41.5)
2017-05-12,47,POINT(-91.0 27.1)
2017-09-30,21,POINT(-99.8 24.9)
2016-01-05,89,POINT(-73.2 39.0)
2017-03-21,8,POINT(-105.2 40.6)
2016-10-14,5,POINT(-104.0 25.5)
2016-02-27,8,POINT(-76.2 35.4)
2016-03-12,34,POINT(-88.7 46.4)
2017-10-28,4,POINT(-72.5 40.5)
2017-11-10,6,POINT(-87.7 40.3)
2017-06-24,25,POINT(-118.4 41.7)
2016-03-22,27,POINT(-111.2 30.5)
2017-09-09,64,POINT(-105.9 26.2)
2016-10-03,79,POINT(-76.6 42.0)
2017-06-05,22,POINT(-78.5 44.4)
2017-07-27,10,POINT(-80.5 46.9)
2016-05-15,13,POINT(-92.3 43.9)
2016-04-23,12,POINT(-113.1 30.4)
2016-06-05,10,POINT(-113.4 34.0)
2017-01-30,9,POINT(-113.7 43.4)
2016-08-16,4,POINT(-77.3 36.1)
2017-09-03,10,POINT(-112.9 36.7)
2016-09-11,70,POINT(-79.6 48.3)
2016-06-27,43,POINT(-77.8 48.7)
2016-08-16,20,POINT(-114.7 42.8)
2017-01-01,5,POINT(-74.9 44.3)
2016-01-31,43,POINT(-75.1 27.9)
2016-04-17,8,POINT(-88.1 37.8)
2016-10-08,16,POINT(-94.3 34.3)
2017-09-12,49,POINT(-87.6 21.2)
2017-01-24,9,POINT(-99.8 46.5)
2017-06-24,49,POINT(-90.6 28.9)
2017-06-12,6,POINT(-71.5 48.0)
2017-02-07,53,POINT(-114.3 39.1)
2016-06-18,9,POINT(-108.3 44.4)
2016-06-23,10,POINT(-93.8 33.8)
2016-03-14,17,POINT(-107.1 25.6)
2017-03-29,9,POINT(-70.4 46.2)
2017-05-23,12,POINT(-84.0 43.5)
2016-08-27,14,POINT(-98.3 42.6)
2016-04-05,14,POINT(-74.9 26.4)
2017-05-28,65,POINT(-112.8 35.6)
2016-07-20,7,POINT(-105.6 29.7)
2016-02-06,7,POINT(-72.2 38.4)
2016-03-31,37,POINT(-92.2 36.0)
2016-08-20,10,POINT(-74.0 25.3)
2017-10-20,2,POINT(-70.8 38.7)
2016-09-09,14,POINT(-102.0 21.1)
2017-01-05,16,POINT(-91.2 22.1)
2017-12-24,20,POINT(-77.7 25.5)
2017-03-19,6,POINT(-106.4 37.4)
2017-03-16,73,POINT(-97.7 42.8)
2016-03-04,27,POINT(-112.3 43.5)
2016-01-05,26,POINT(-87.4 28.3)
2017-10-19,42,POINT(-119.8 31.5)
2016-03-12,1,POINT(-97.5 27.0)
2017-01-31,19,POINT(-73.5 21.1)
2017-09-08,35,POINT(-75.1 34.9)
2016-11-25,1,POINT(-79.8 36.4)
2017-07-01,29,POINT(-112.9 48.1)
2016-05-26,92,POINT(-94.0 41.4)
2017-02-18,18,POINT(-84.0 48.0)
2016-12-14,12,POINT(-114.9 28.4)
2016-12-30,13,POINT(-112.6 41.7)
2017-02-19,23,POINT(-118.0 37.9)
2017-09-16,17,POINT(-103.8 28.9)
2017-05-21,31,POINT(-76.1 26.3)
2017-06-06,11,POINT(-94.6 28.7)
2017-12-06,11,POINT(-77.3 49.4)
2016-09-06,28,POINT(-115.8 20.7)
2016-09-05,21,POINT(-117.2 47.1)
2016-12-16,31,POINT(-79.8 43.2)
2016-09-25,44,POINT(-95.1 36.3)
2017-03-23,7,POINT(-96.5 45.7)
2016-03-23,8,POINT(-96.2 21.6)
2017-06-24,15,POINT(-100.9 36.3)
2017-02-10,54,POINT(-75.7 28.6)
2016-12-04,36,POINT(-94.0 20.3)
2016-03-20,13,POINT(-71.3 38.6)
2016-04-04,18,POINT(-77.7 39.7)
2016-09-15,25,POINT(-83.1 37.7)
2016-05-01,15,POINT(-88.2 31.7)
2016-05-03,3,POINT(-78.2 44.1)
2017-06-18,9,POINT(-75.9 30.3)
2017-12-28,1,POINT(-113.3 38.1)
2016-10-15,23,POINT(-102.0 49.9)
2017-04-06,9,POINT(-79.7 45.4)
2016-04-01,27,POINT(-108.9 39.3)
2016-01-24,12,POINT(-90.7 40.2)
2016-04-16,1,POINT(-81.0 45.2)
2016-02-21,10,POINT(-108.8 25.3)
2017-12-11,5,POINT(-99.9 23.3)
2016-10-20,5,POINT(-74.2 26.6)
2016-10-26,10,POINT(-102.2 42.3)
2016-12-10,77,POINT(-89.8 43.1)
2017-01-16,65,POINT(-98.3 20.8)
2017-07-21,33,POINT(-76.1 21.8)
2016-07-12,6,POINT(-98.8 49.4)
2017-07-10,29,POINT(-102.0 34.8)
2017-03-11,1,POINT(-111.3 36.1)
2017-01-19,2,POINT(-102.5 38.4)
2017-01-06,37,POINT(-86.5 48.9)
2016-11-15,17,POINT(-111.2 24.8)
2016-08-26,10,POINT(-84.7 39.0)
2017-01-26,27,POINT(-119.5 22.3)
2017-10-09,3,POINT(-101.7 35.4)
2016-10-11,7,POINT(-96.7 33.2)
2016-01-13,27,POINT(-115.2 28.0)
2017-01-19,5,POINT(-85.8 33.2)
2017-06-24,19,POINT(-114.9 40.9)
2017-11-20,12,POINT(-115.5 45.2)
2016-10-19,5,POINT(-101.6 43.5)
2016-09-13,44,POINT(-83.1 37.5)
2016-04-17,12,POINT(-71.8 46.9)
2017-08-03,19,POINT(-81.2 40.8)
2017-11-18,6,POINT(-96.7 45.1)
2016-07-01,9,POINT(-106.4 31.9)
2017-12-06,2,POINT(-104.9 41.0)
2017-01-01,14,POINT(-105.8 22.2)
2017-06-17,9,POINT(-106.1 48.7)
2017-06-06,8,POINT(-116.5 38.9)
2016-10-11,45,POINT(-109.0 45.7)
2016-09-15,25,POINT(-114.6 34.6)
2016-06-21,13,POINT(-119.6 20.9)
2017-12-17,5,POINT(-105.7 34.8)
2016-11-25,73,POINT(-102.4 41.8)
2017-03-27,2,POINT(-73.6 22.0)
2017-04-15,3,POINT(-70.3 23.0)
2016-03-21,7,POINT(-91.0 21.6)
2016-11-16,62,POINT(-75.0 23.6)
